state,poll_id,pollster,start_date,end_date,sample_subpopulation,sample_size,mode,partisanship,partisan_affiliation,candidate,support
Tennessee,26131,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,800,Internet,Nonpartisan,NA,Johnson,NA
Tennessee,26131,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,800,Internet,Nonpartisan,NA,McMullin,NA
Tennessee,25977,MTSU,2016-09-28,2016-10-02,Likely Voters,472,Live Phone,Nonpartisan,NA,Trump,48
Tennessee,25977,MTSU,2016-09-28,2016-10-02,Likely Voters,472,Live Phone,Nonpartisan,NA,Clinton,36
Tennessee,25977,MTSU,2016-09-28,2016-10-02,Likely Voters,472,Live Phone,Nonpartisan,NA,Other,7
Tennessee,25977,MTSU,2016-09-28,2016-10-02,Likely Voters,472,Live Phone,Nonpartisan,NA,Undecided,10
Tennessee,25977,MTSU,2016-09-28,2016-10-02,Likely Voters,472,Live Phone,Nonpartisan,NA,Johnson,NA
Tennessee,25977,MTSU,2016-09-28,2016-10-02,Likely Voters,472,Live Phone,Nonpartisan,NA,McMullin,NA
Tennessee,25987,Vanderbit/PSRA,2016-09-19,2016-10-02,Registered Voters,1000,Live Phone,Nonpartisan,NA,Trump,44
Tennessee,25987,Vanderbit/PSRA,2016-09-19,2016-10-02,Registered Voters,1000,Live Phone,Nonpartisan,NA,Clinton,33
Tennessee,25987,Vanderbit/PSRA,2016-09-19,2016-10-02,Registered Voters,1000,Live Phone,Nonpartisan,NA,Other,9
Tennessee,25987,Vanderbit/PSRA,2016-09-19,2016-10-02,Registered Voters,1000,Live Phone,Nonpartisan,NA,Undecided,14
Tennessee,25987,Vanderbit/PSRA,2016-09-19,2016-10-02,Registered Voters,1000,Live Phone,Nonpartisan,NA,Johnson,NA
Tennessee,25987,Vanderbit/PSRA,2016-09-19,2016-10-02,Registered Voters,1000,Live Phone,Nonpartisan,NA,McMullin,NA
Tennessee,25570,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,578,Internet,Nonpartisan,NA,Trump,50
Tennessee,25570,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,578,Internet,Nonpartisan,NA,Clinton,26
Tennessee,25570,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,578,Internet,Nonpartisan,NA,Other,NA
Tennessee,25570,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,578,Internet,Nonpartisan,NA,Undecided,24
Tennessee,25570,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,578,Internet,Nonpartisan,NA,Johnson,NA
Tennessee,25570,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,578,Internet,Nonpartisan,NA,McMullin,NA
Tennessee,25391,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,1021,Internet,Nonpartisan,NA,Trump,55
Tennessee,25391,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,1021,Internet,Nonpartisan,NA,Clinton,37
Tennessee,25391,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,1021,Internet,Nonpartisan,NA,Other,NA
Tennessee,25391,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,1021,Internet,Nonpartisan,NA,Undecided,8
Tennessee,25391,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,1021,Internet,Nonpartisan,NA,Johnson,NA
Tennessee,25391,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,1021,Internet,Nonpartisan,NA,McMullin,NA
Tennessee,25047,ICITIZEN,2016-07-25,2016-07-27,Registered Voters,531,Internet,Nonpartisan,NA,Trump,49
Tennessee,25047,ICITIZEN,2016-07-25,2016-07-27,Registered Voters,531,Internet,Nonpartisan,NA,Clinton,33
Tennessee,25047,ICITIZEN,2016-07-25,2016-07-27,Registered Voters,531,Internet,Nonpartisan,NA,Other,NA
Tennessee,25047,ICITIZEN,2016-07-25,2016-07-27,Registered Voters,531,Internet,Nonpartisan,NA,Undecided,18
Tennessee,25047,ICITIZEN,2016-07-25,2016-07-27,Registered Voters,531,Internet,Nonpartisan,NA,Johnson,NA
Tennessee,25047,ICITIZEN,2016-07-25,2016-07-27,Registered Voters,531,Internet,Nonpartisan,NA,McMullin,NA
Tennessee,24520,Vanderbit/PSRA,2016-04-25,2016-05-11,Registered Voters,1001,Live Phone,Nonpartisan,NA,Trump,44
Tennessee,24520,Vanderbit/PSRA,2016-04-25,2016-05-11,Registered Voters,1001,Live Phone,Nonpartisan,NA,Clinton,35
Tennessee,24520,Vanderbit/PSRA,2016-04-25,2016-05-11,Registered Voters,1001,Live Phone,Nonpartisan,NA,Other,2
Tennessee,24520,Vanderbit/PSRA,2016-04-25,2016-05-11,Registered Voters,1001,Live Phone,Nonpartisan,NA,Undecided,18
Tennessee,24520,Vanderbit/PSRA,2016-04-25,2016-05-11,Registered Voters,1001,Live Phone,Nonpartisan,NA,Johnson,NA
Tennessee,24520,Vanderbit/PSRA,2016-04-25,2016-05-11,Registered Voters,1001,Live Phone,Nonpartisan,NA,McMullin,NA
Louisiana,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,982,Internet,Nonpartisan,NA,Trump,52
Louisiana,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,982,Internet,Nonpartisan,NA,Clinton,38
Louisiana,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,982,Internet,Nonpartisan,NA,Other,6
Louisiana,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,982,Internet,Nonpartisan,NA,Undecided,4
Louisiana,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,982,Internet,Nonpartisan,NA,Johnson,NA
Louisiana,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,982,Internet,Nonpartisan,NA,McMullin,NA
Louisiana,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,329,Internet,Nonpartisan,NA,Trump,55
Louisiana,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,329,Internet,Nonpartisan,NA,Clinton,40
Louisiana,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,329,Internet,Nonpartisan,NA,Other,5
Louisiana,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,329,Internet,Nonpartisan,NA,Undecided,NA
Louisiana,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,329,Internet,Nonpartisan,NA,Johnson,NA
Louisiana,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,329,Internet,Nonpartisan,NA,McMullin,NA
Louisiana,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,633,Internet,Nonpartisan,NA,Trump,52
Louisiana,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,633,Internet,Nonpartisan,NA,Clinton,36
Louisiana,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,633,Internet,Nonpartisan,NA,Other,NA
Louisiana,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,633,Internet,Nonpartisan,NA,Undecided,12
Louisiana,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,633,Internet,Nonpartisan,NA,Johnson,NA
Louisiana,26806,Ipsos/Reuters,2016-10-17,2016-11-06,Likely Voters,633,Internet,Nonpartisan,NA,McMullin,NA
Louisiana,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,423,Internet,Nonpartisan,NA,Trump,51
Louisiana,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,423,Internet,Nonpartisan,NA,Clinton,38
Louisiana,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,423,Internet,Nonpartisan,NA,Other,7
Louisiana,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,423,Internet,Nonpartisan,NA,Undecided,4
Louisiana,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,423,Internet,Nonpartisan,NA,Johnson,NA
Louisiana,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,423,Internet,Nonpartisan,NA,McMullin,NA
Louisiana,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,316,Internet,Nonpartisan,NA,Trump,56
Louisiana,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,316,Internet,Nonpartisan,NA,Clinton,40
Louisiana,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,316,Internet,Nonpartisan,NA,Other,4
Louisiana,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,316,Internet,Nonpartisan,NA,Undecided,NA
Louisiana,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,316,Internet,Nonpartisan,NA,Johnson,NA
Louisiana,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,316,Internet,Nonpartisan,NA,McMullin,NA
Louisiana,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,388,Internet,Nonpartisan,NA,Trump,53
Louisiana,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,388,Internet,Nonpartisan,NA,Clinton,38
Louisiana,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,388,Internet,Nonpartisan,NA,Other,7
Louisiana,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,388,Internet,Nonpartisan,NA,Undecided,1
Louisiana,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,388,Internet,Nonpartisan,NA,Johnson,NA
Louisiana,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,388,Internet,Nonpartisan,NA,McMullin,NA
Louisiana,26486,Southern Media/Opinion Research,2016-10-19,2016-10-21,Likely Voters,500,Live Phone,Nonpartisan,NA,Trump,50
Louisiana,26486,Southern Media/Opinion Research,2016-10-19,2016-10-21,Likely Voters,500,Live Phone,Nonpartisan,NA,Clinton,35
Louisiana,26486,Southern Media/Opinion Research,2016-10-19,2016-10-21,Likely Voters,500,Live Phone,Nonpartisan,NA,Other,7
Louisiana,26486,Southern Media/Opinion Research,2016-10-19,2016-10-21,Likely Voters,500,Live Phone,Nonpartisan,NA,Undecided,8
Louisiana,26486,Southern Media/Opinion Research,2016-10-19,2016-10-21,Likely Voters,500,Live Phone,Nonpartisan,NA,Johnson,NA
Louisiana,26486,Southern Media/Opinion Research,2016-10-19,2016-10-21,Likely Voters,500,Live Phone,Nonpartisan,NA,McMullin,NA
Louisiana,26616,Lucid/The Times-Picayune,2016-10-15,2016-10-21,Likely Voters,614,Internet,Nonpartisan,NA,Trump,43
Louisiana,26616,Lucid/The Times-Picayune,2016-10-15,2016-10-21,Likely Voters,614,Internet,Nonpartisan,NA,Clinton,40
Louisiana,26616,Lucid/The Times-Picayune,2016-10-15,2016-10-21,Likely Voters,614,Internet,Nonpartisan,NA,Other,10
Louisiana,26616,Lucid/The Times-Picayune,2016-10-15,2016-10-21,Likely Voters,614,Internet,Nonpartisan,NA,Undecided,7
Louisiana,26616,Lucid/The Times-Picayune,2016-10-15,2016-10-21,Likely Voters,614,Internet,Nonpartisan,NA,Johnson,NA
Louisiana,26616,Lucid/The Times-Picayune,2016-10-15,2016-10-21,Likely Voters,614,Internet,Nonpartisan,NA,McMullin,NA
Louisiana,26522,University of New Orleans,2016-10-15,2016-10-21,Likely Voters,603,Live Phone,Nonpartisan,NA,Trump,49
Louisiana,26522,University of New Orleans,2016-10-15,2016-10-21,Likely Voters,603,Live Phone,Nonpartisan,NA,Clinton,35
Louisiana,26522,University of New Orleans,2016-10-15,2016-10-21,Likely Voters,603,Live Phone,Nonpartisan,NA,Other,10
Louisiana,26522,University of New Orleans,2016-10-15,2016-10-21,Likely Voters,603,Live Phone,Nonpartisan,NA,Undecided,6
Louisiana,26522,University of New Orleans,2016-10-15,2016-10-21,Likely Voters,603,Live Phone,Nonpartisan,NA,Johnson,NA
Louisiana,26522,University of New Orleans,2016-10-15,2016-10-21,Likely Voters,603,Live Phone,Nonpartisan,NA,McMullin,NA
Louisiana,26371,Mason-Dixon/FOX 8/Raycom,2016-10-17,2016-10-19,Likely Voters,625,Live Phone,Nonpartisan,NA,Trump,54
Louisiana,26371,Mason-Dixon/FOX 8/Raycom,2016-10-17,2016-10-19,Likely Voters,625,Live Phone,Nonpartisan,NA,Clinton,34
Louisiana,26371,Mason-Dixon/FOX 8/Raycom,2016-10-17,2016-10-19,Likely Voters,625,Live Phone,Nonpartisan,NA,Other,3
Louisiana,26371,Mason-Dixon/FOX 8/Raycom,2016-10-17,2016-10-19,Likely Voters,625,Live Phone,Nonpartisan,NA,Undecided,9
Louisiana,26371,Mason-Dixon/FOX 8/Raycom,2016-10-17,2016-10-19,Likely Voters,625,Live Phone,Nonpartisan,NA,Johnson,NA
Louisiana,26371,Mason-Dixon/FOX 8/Raycom,2016-10-17,2016-10-19,Likely Voters,625,Live Phone,Nonpartisan,NA,McMullin,NA
Louisiana,26208,JMC Analytics (R-Fleming),2016-10-11,2016-10-15,Likely Voters,800,IVR/Live Phone,Sponsor,Rep,Trump,45
Louisiana,26208,JMC Analytics (R-Fleming),2016-10-11,2016-10-15,Likely Voters,800,IVR/Live Phone,Sponsor,Rep,Clinton,38
Louisiana,26208,JMC Analytics (R-Fleming),2016-10-11,2016-10-15,Likely Voters,800,IVR/Live Phone,Sponsor,Rep,Other,5
Louisiana,26208,JMC Analytics (R-Fleming),2016-10-11,2016-10-15,Likely Voters,800,IVR/Live Phone,Sponsor,Rep,Undecided,12
Louisiana,26208,JMC Analytics (R-Fleming),2016-10-11,2016-10-15,Likely Voters,800,IVR/Live Phone,Sponsor,Rep,Johnson,NA
Louisiana,26208,JMC Analytics (R-Fleming),2016-10-11,2016-10-15,Likely Voters,800,IVR/Live Phone,Sponsor,Rep,McMullin,NA
Louisiana,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,644,Internet,Nonpartisan,NA,Trump,49
Louisiana,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,644,Internet,Nonpartisan,NA,Clinton,36
Louisiana,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,644,Internet,Nonpartisan,NA,Other,NA
Louisiana,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,644,Internet,Nonpartisan,NA,Undecided,15
Louisiana,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,644,Internet,Nonpartisan,NA,Johnson,NA
Louisiana,26344,Ipsos/Reuters,2016-09-23,2016-10-13,Likely Voters,644,Internet,Nonpartisan,NA,McMullin,NA
Louisiana,26111,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,631,Internet,Nonpartisan,NA,Trump,51
Louisiana,26111,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,631,Internet,Nonpartisan,NA,Clinton,36
Louisiana,26111,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,631,Internet,Nonpartisan,NA,Other,NA
Louisiana,26111,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,631,Internet,Nonpartisan,NA,Undecided,13
Louisiana,26111,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,631,Internet,Nonpartisan,NA,Johnson,NA
Louisiana,26111,Ipsos/Reuters,2016-09-16,2016-10-06,Likely Voters,631,Internet,Nonpartisan,NA,McMullin,NA
Louisiana,25682,JMC Analytics (R),2016-09-22,2016-09-24,Likely Voters,905,IVR/Live Phone,Pollster,Rep,Trump,45
Louisiana,25682,JMC Analytics (R),2016-09-22,2016-09-24,Likely Voters,905,IVR/Live Phone,Pollster,Rep,Clinton,35
Louisiana,25682,JMC Analytics (R),2016-09-22,2016-09-24,Likely Voters,905,IVR/Live Phone,Pollster,Rep,Other,8
Louisiana,25682,JMC Analytics (R),2016-09-22,2016-09-24,Likely Voters,905,IVR/Live Phone,Pollster,Rep,Undecided,13
Louisiana,25682,JMC Analytics (R),2016-09-22,2016-09-24,Likely Voters,905,IVR/Live Phone,Pollster,Rep,Johnson,NA
Louisiana,25682,JMC Analytics (R),2016-09-22,2016-09-24,Likely Voters,905,IVR/Live Phone,Pollster,Rep,McMullin,NA
Louisiana,25605,Southern Media/Opinion Research,2016-09-15,2016-09-17,Likely Voters,500,Live Phone,Nonpartisan,NA,Trump,49
Louisiana,25605,Southern Media/Opinion Research,2016-09-15,2016-09-17,Likely Voters,500,Live Phone,Nonpartisan,NA,Clinton,33
Louisiana,25605,Southern Media/Opinion Research,2016-09-15,2016-09-17,Likely Voters,500,Live Phone,Nonpartisan,NA,Other,8
Louisiana,25605,Southern Media/Opinion Research,2016-09-15,2016-09-17,Likely Voters,500,Live Phone,Nonpartisan,NA,Undecided,11
Louisiana,25605,Southern Media/Opinion Research,2016-09-15,2016-09-17,Likely Voters,500,Live Phone,Nonpartisan,NA,Johnson,NA
Louisiana,25605,Southern Media/Opinion Research,2016-09-15,2016-09-17,Likely Voters,500,Live Phone,Nonpartisan,NA,McMullin,NA
Louisiana,25551,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,511,Internet,Nonpartisan,NA,Trump,54
Louisiana,25551,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,511,Internet,Nonpartisan,NA,Clinton,34
Louisiana,25551,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,511,Internet,Nonpartisan,NA,Other,NA
Louisiana,25551,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,511,Internet,Nonpartisan,NA,Undecided,12
Louisiana,25551,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,511,Internet,Nonpartisan,NA,Johnson,NA
Louisiana,25551,Ipsos/Reuters,2016-08-26,2016-09-15,Likely Voters,511,Internet,Nonpartisan,NA,McMullin,NA
Louisiana,25438,Anzalone (D-Democrats For Education Reform),2016-08-29,2016-09-01,Likely Voters,605,Live Phone,Sponsor,Dem,Trump,46
Louisiana,25438,Anzalone (D-Democrats For Education Reform),2016-08-29,2016-09-01,Likely Voters,605,Live Phone,Sponsor,Dem,Clinton,40
Louisiana,25438,Anzalone (D-Democrats For Education Reform),2016-08-29,2016-09-01,Likely Voters,605,Live Phone,Sponsor,Dem,Other,8
Louisiana,25438,Anzalone (D-Democrats For Education Reform),2016-08-29,2016-09-01,Likely Voters,605,Live Phone,Sponsor,Dem,Undecided,6
Louisiana,25438,Anzalone (D-Democrats For Education Reform),2016-08-29,2016-09-01,Likely Voters,605,Live Phone,Sponsor,Dem,Johnson,NA
Louisiana,25438,Anzalone (D-Democrats For Education Reform),2016-08-29,2016-09-01,Likely Voters,605,Live Phone,Sponsor,Dem,McMullin,NA
Louisiana,25369,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,871,Internet,Nonpartisan,NA,Trump,53
Louisiana,25369,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,871,Internet,Nonpartisan,NA,Clinton,38
Louisiana,25369,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,871,Internet,Nonpartisan,NA,Other,NA
Louisiana,25369,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,871,Internet,Nonpartisan,NA,Undecided,8
Louisiana,25369,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,871,Internet,Nonpartisan,NA,Johnson,NA
Louisiana,25369,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,871,Internet,Nonpartisan,NA,McMullin,NA
Louisiana,24470,JMC Analytics (R),2016-05-05,2016-05-06,Likely Voters,624,Automated Phone,Pollster,Rep,Trump,52
Louisiana,24470,JMC Analytics (R),2016-05-05,2016-05-06,Likely Voters,624,Automated Phone,Pollster,Rep,Clinton,36
Louisiana,24470,JMC Analytics (R),2016-05-05,2016-05-06,Likely Voters,624,Automated Phone,Pollster,Rep,Other,4
Louisiana,24470,JMC Analytics (R),2016-05-05,2016-05-06,Likely Voters,624,Automated Phone,Pollster,Rep,Undecided,8
Louisiana,24470,JMC Analytics (R),2016-05-05,2016-05-06,Likely Voters,624,Automated Phone,Pollster,Rep,Johnson,NA
Louisiana,24470,JMC Analytics (R),2016-05-05,2016-05-06,Likely Voters,624,Automated Phone,Pollster,Rep,McMullin,NA
Louisiana,22846,Clarus/WWL-TV/The Advocate,2015-09-20,2015-09-23,Likely Voters,800,Live Phone,Nonpartisan,NA,Trump,47
Louisiana,22846,Clarus/WWL-TV/The Advocate,2015-09-20,2015-09-23,Likely Voters,800,Live Phone,Nonpartisan,NA,Clinton,39
Louisiana,22846,Clarus/WWL-TV/The Advocate,2015-09-20,2015-09-23,Likely Voters,800,Live Phone,Nonpartisan,NA,Other,NA
Louisiana,22846,Clarus/WWL-TV/The Advocate,2015-09-20,2015-09-23,Likely Voters,800,Live Phone,Nonpartisan,NA,Undecided,NA
Louisiana,22846,Clarus/WWL-TV/The Advocate,2015-09-20,2015-09-23,Likely Voters,800,Live Phone,Nonpartisan,NA,Johnson,NA
Louisiana,22846,Clarus/WWL-TV/The Advocate,2015-09-20,2015-09-23,Likely Voters,800,Live Phone,Nonpartisan,NA,McMullin,NA
South Dakota,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,459,Internet,Nonpartisan,NA,Trump,53
South Dakota,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,459,Internet,Nonpartisan,NA,Clinton,32
South Dakota,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,459,Internet,Nonpartisan,NA,Other,NA
South Dakota,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,459,Internet,Nonpartisan,NA,Undecided,4
South Dakota,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,459,Internet,Nonpartisan,NA,Johnson,NA
South Dakota,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,459,Internet,Nonpartisan,NA,McMullin,NA
South Dakota,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,312,Internet,Nonpartisan,NA,Trump,55
South Dakota,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,312,Internet,Nonpartisan,NA,Clinton,40
South Dakota,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,312,Internet,Nonpartisan,NA,Other,NA
South Dakota,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,312,Internet,Nonpartisan,NA,Undecided,NA
South Dakota,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,312,Internet,Nonpartisan,NA,Johnson,NA
South Dakota,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,312,Internet,Nonpartisan,NA,McMullin,NA
South Dakota,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,298,Internet,Nonpartisan,NA,Trump,53
South Dakota,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,298,Internet,Nonpartisan,NA,Clinton,27
South Dakota,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,298,Internet,Nonpartisan,NA,Other,NA
South Dakota,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,298,Internet,Nonpartisan,NA,Undecided,4
South Dakota,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,298,Internet,Nonpartisan,NA,Johnson,NA
South Dakota,26596,SurveyMonkey,2016-10-25,2016-10-31,Likely Voters,298,Internet,Nonpartisan,NA,McMullin,NA
South Dakota,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,311,Internet,Nonpartisan,NA,Trump,56
South Dakota,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,311,Internet,Nonpartisan,NA,Clinton,40
South Dakota,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,311,Internet,Nonpartisan,NA,Other,NA
South Dakota,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,311,Internet,Nonpartisan,NA,Undecided,NA
South Dakota,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,311,Internet,Nonpartisan,NA,Johnson,NA
South Dakota,26592,UPI/CVOTER,2016-10-23,2016-10-29,Likely Voters,311,Internet,Nonpartisan,NA,McMullin,NA
South Dakota,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,377,Internet,Nonpartisan,NA,Trump,52
South Dakota,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,377,Internet,Nonpartisan,NA,Clinton,32
South Dakota,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,377,Internet,Nonpartisan,NA,Other,NA
South Dakota,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,377,Internet,Nonpartisan,NA,Undecided,5
South Dakota,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,377,Internet,Nonpartisan,NA,Johnson,NA
South Dakota,26441,SurveyMonkey,2016-10-18,2016-10-24,Likely Voters,377,Internet,Nonpartisan,NA,McMullin,NA
South Dakota,26434,Mason-Dixon,2016-10-18,2016-10-20,Likely Voters,400,Live Phone,Nonpartisan,NA,Trump,44
South Dakota,26434,Mason-Dixon,2016-10-18,2016-10-20,Likely Voters,400,Live Phone,Nonpartisan,NA,Clinton,37
South Dakota,26434,Mason-Dixon,2016-10-18,2016-10-20,Likely Voters,400,Live Phone,Nonpartisan,NA,Other,NA
South Dakota,26434,Mason-Dixon,2016-10-18,2016-10-20,Likely Voters,400,Live Phone,Nonpartisan,NA,Undecided,12
South Dakota,26434,Mason-Dixon,2016-10-18,2016-10-20,Likely Voters,400,Live Phone,Nonpartisan,NA,Johnson,NA
South Dakota,26434,Mason-Dixon,2016-10-18,2016-10-20,Likely Voters,400,Live Phone,Nonpartisan,NA,McMullin,NA
South Dakota,25390,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,809,Internet,Nonpartisan,NA,Trump,51
South Dakota,25390,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,809,Internet,Nonpartisan,NA,Clinton,37
South Dakota,25390,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,809,Internet,Nonpartisan,NA,Other,NA
South Dakota,25390,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,809,Internet,Nonpartisan,NA,Undecided,11
South Dakota,25390,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,809,Internet,Nonpartisan,NA,Johnson,NA
South Dakota,25390,WashPost/SurveyMonkey,2016-08-09,2016-09-01,Registered Voters,809,Internet,Nonpartisan,NA,McMullin,NA
Rhode Island,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,415,Internet,Nonpartisan,NA,Trump,36
Rhode Island,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,415,Internet,Nonpartisan,NA,Clinton,48
Rhode Island,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,415,Internet,Nonpartisan,NA,Other,NA
Rhode Island,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,415,Internet,Nonpartisan,NA,Undecided,3
Rhode Island,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,415,Internet,Nonpartisan,NA,Johnson,NA
Rhode Island,26807,SurveyMonkey,2016-11-01,2016-11-07,Likely Voters,415,Internet,Nonpartisan,NA,McMullin,NA
Rhode Island,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,310,Internet,Nonpartisan,NA,Trump,37
Rhode Island,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,310,Internet,Nonpartisan,NA,Clinton,59
Rhode Island,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,310,Internet,Nonpartisan,NA,Other,NA
Rhode Island,26793,UPI/CVOTER,2016-10-30,2016-11-06,Likely Voters,310,Internet,Nonpartisan,NA,Undecided,NA
